customer_id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp1,acceptedcmp2,acceptedcmp3,acceptedcmp4,acceptedcmp5,response,country
6079,1958,2N Cycle,Yolo,71390.0,1,2,16-11-2024,25,389,221,76,404,277,169,7,2,4,6,3,0,0,1,1,0,0,Uk
6990,1952,Basic,Alone,84401.0,2,1,01-06-2025,55,631,160,520,167,161,158,6,0,1,3,15,1,1,0,1,1,1,Canada
4816,1980,Basic,Married,84401.0,0,2,10-11-2021,81,681,15,23,484,16,508,3,6,2,3,13,1,1,0,0,1,1,Germany
8687,1989,Master,Absurd,84401.0,0,2,24-03-2024,46,156,277,14,250,203,446,9,2,6,4,0,1,0,1,0,0,0,India
3282,1986,Phd,Together,23966.0,0,1,03-10-2024,24,334,56,675,81,16,81,2,3,6,9,3,1,0,0,1,0,1,India
6426,1985,Phd,Single,82303.0,0,2,07-08-2024,75,860,61,524,53,201,56,6,4,9,4,9,1,1,0,1,0,1,Uk
7243,1973,2N Cycle,Together,84401.0,0,2,,26,259,241,346,239,209,518,9,7,0,0,10,1,1,1,0,0,1,Usa
6780,1980,Basic,Single,80455.0,1,2,18-03-2023,98,81,89,171,365,77,111,8,6,9,7,6,0,0,0,1,0,0,India
5397,1955,Phd,Widow,84401.0,0,1,06-11-2022,28,753,71,868,11,55,47,9,8,3,9,3,0,0,0,0,0,0,Canada
8731,1951,Basic,Divorced,99225.0,1,2,20-07-2024,3,440,29,326,208,79,591,2,2,5,4,0,1,0,1,0,0,0,France
2685,1969,Graduation,Single,86577.0,1,1,03-11-2025,75,944,287,711,164,57,375,9,9,7,2,0,1,0,1,0,1,0,Canada
5359,1977,Master,Single,73174.0,1,1,24-10-2023,38,171,85,484,365,17,32,8,0,2,2,16,1,0,0,0,0,0,France
6908,1960,Basic,Yolo,62712.0,2,0,08-03-2023,61,230,233,488,293,207,503,7,0,2,3,9,1,1,1,1,0,0,Usa
5496,1953,Basic,Widow,84401.0,2,0,26-11-2024,78,719,234,461,398,134,2,2,9,7,6,4,1,0,1,1,1,1,Usa
8039,1964,Basic,Yolo,84401.0,1,2,09-10-2021,51,74,264,377,6,9,485,7,0,7,4,6,0,0,0,0,0,1,Uk
1459,1955,Phd,Yolo,84401.0,2,1,,90,269,286,587,77,68,515,3,1,7,0,7,1,0,0,0,0,1,Uk
8180,1998,Basic,Yolo,51270.0,0,0,,48,898,268,163,433,82,41,5,1,0,4,1,0,0,0,0,1,1,Germany
4615,1979,Graduation,Together,91820.0,0,2,07-08-2020,21,625,185,371,64,108,8,9,6,7,4,8,0,1,1,0,0,1,France
9538,1987,Phd,Married,84401.0,1,0,03-07-2022,54,61,130,572,101,43,141,1,8,7,5,3,0,1,1,0,1,1,France
6103,1951,2N Cycle,Widow,70307.0,0,0,05-11-2022,56,873,290,999,450,131,435,7,7,1,6,11,0,1,0,1,1,0,France
3065,1964,2N Cycle,Together,64658.0,1,1,21-09-2023,94,319,276,976,356,17,26,8,3,8,4,10,0,1,0,0,1,1,Usa
6773,1960,Master,Widow,84401.0,1,1,28-06-2022,59,101,179,423,299,92,42,6,1,6,1,4,1,1,0,1,1,1,India
3164,1957,Graduation,Together,84401.0,0,0,04-10-2021,72,428,289,756,286,293,130,7,2,7,1,11,1,1,0,0,1,0,France
3205,1975,Basic,Divorced,84401.0,2,0,25-01-2024,51,873,162,476,170,147,215,6,9,1,3,3,1,0,1,0,1,0,Canada
1213,1994,Graduation,Married,91372.0,0,1,,20,721,270,381,76,171,519,9,4,3,0,12,1,0,1,0,1,1,Uk
6639,1993,2N Cycle,Alone,42686.0,0,2,,96,953,95,154,47,50,597,3,8,6,6,0,0,0,1,0,0,1,Usa
2782,1954,Basic,Yolo,84401.0,1,1,25-12-2022,86,254,261,256,254,18,344,0,7,5,0,17,0,1,1,1,1,1,India
2355,1955,Graduation,Together,84401.0,1,0,16-03-2021,59,531,287,755,81,119,507,2,2,6,2,3,1,1,1,1,1,0,France
5128,1975,Phd,Widow,62647.0,1,2,06-03-2022,71,569,82,673,382,224,412,6,8,0,9,3,0,1,1,1,0,0,Usa
3795,1953,Basic,Yolo,84401.0,1,0,03-10-2021,9,111,224,67,208,65,245,6,9,7,6,7,1,0,0,0,0,0,France
8032,1968,Phd,Divorced,84401.0,2,2,03-01-2023,1,984,222,343,208,140,448,2,2,6,5,19,0,1,1,1,1,0,Usa
9341,1969,Graduation,Single,84401.0,2,0,24-07-2025,29,312,117,276,444,188,20,0,9,3,6,5,0,0,1,0,1,1,France
4114,1982,Basic,Divorced,29123.0,2,2,,63,997,191,672,458,157,407,9,7,0,4,3,0,1,1,0,1,1,France
8111,1969,Master,Together,84401.0,1,2,,72,460,78,390,83,97,456,8,0,7,7,3,0,0,1,1,1,1,India
6372,1998,Master,Yolo,84401.0,1,0,,56,707,77,448,9,157,443,5,3,9,5,10,1,1,0,0,0,0,India
2675,1961,2N Cycle,Together,104540.0,1,2,24-10-2020,68,886,146,258,28,245,264,6,3,6,3,8,0,0,0,0,0,0,Uk
6443,1996,Basic,Absurd,31866.0,2,1,27-02-2021,35,461,106,306,303,235,183,0,5,7,0,13,1,0,1,1,1,1,Usa
7770,1950,Graduation,Single,127090.0,1,0,10-02-2024,3,864,270,846,481,32,226,0,1,9,1,3,1,1,0,1,0,1,India
3372,1975,Master,Widow,136295.0,0,1,09-03-2022,7,91,243,94,464,240,547,3,6,0,5,12,0,1,0,0,0,1,Usa
2935,1963,2N Cycle,Married,119231.0,0,0,14-05-2022,27,51,72,949,445,274,245,6,4,4,3,5,1,0,0,1,0,0,Uk
6228,1987,Basic,Together,106623.0,1,2,02-02-2025,1,804,25,463,115,70,72,7,9,8,2,12,1,1,0,1,0,1,India
4449,1986,Master,Single,84401.0,0,2,,91,519,209,969,489,215,149,9,5,4,6,2,1,1,1,1,1,0,India
5983,1960,Basic,Married,84401.0,0,2,28-03-2021,80,811,91,245,268,78,512,8,5,9,6,6,1,0,1,0,0,1,Usa
9266,1985,2N Cycle,Single,45646.0,2,0,09-08-2020,71,97,124,732,427,168,68,0,5,2,1,0,0,0,1,0,0,1,Canada
4867,1962,Graduation,Married,84401.0,1,1,,44,235,72,634,46,297,229,3,9,8,7,10,0,0,1,1,1,0,Canada
7838,1992,2N Cycle,Absurd,84401.0,1,1,12-01-2025,87,900,122,186,358,179,71,3,7,8,0,1,0,1,1,0,0,0,India
8748,1952,Graduation,Alone,84401.0,2,0,16-08-2023,41,373,183,773,447,115,396,2,9,3,9,4,0,0,0,0,1,0,Uk
7980,1982,Phd,Widow,84401.0,0,0,30-07-2022,75,580,186,924,90,259,83,6,3,3,6,13,1,1,1,1,1,1,Uk
5852,1955,Master,Married,149799.0,0,1,,42,926,197,784,52,259,298,0,9,7,9,12,1,1,1,1,0,0,Germany
9785,1999,Phd,Alone,96379.0,1,1,05-10-2024,33,556,77,372,217,4,292,8,7,6,0,15,0,0,0,1,0,1,India
5550,1959,Graduation,Married,84401.0,0,1,12-08-2023,50,648,185,571,347,296,222,7,8,4,2,14,0,1,0,0,1,0,Usa
8836,1954,Basic,Widow,131101.0,2,1,12-12-2021,63,233,252,405,76,107,215,1,3,5,2,2,1,1,1,0,0,1,Uk
9359,1972,Graduation,Together,84401.0,2,0,08-11-2021,37,31,12,407,203,116,230,1,0,2,9,5,0,0,0,0,1,0,Canada
9896,1959,Graduation,Single,84401.0,1,0,,59,288,298,124,43,12,404,7,2,5,1,8,1,0,1,0,1,0,France
6391,1993,Basic,Alone,138105.0,2,2,08-04-2023,81,637,75,336,155,141,168,0,0,7,9,2,0,1,0,1,0,1,Canada
5570,1951,Phd,Yolo,84401.0,2,1,19-12-2024,99,578,50,340,1,187,328,6,6,9,4,12,1,0,1,1,1,0,Uk
2169,1962,Master,Widow,84401.0,1,2,24-11-2020,48,541,274,562,356,280,425,8,0,8,3,12,1,0,1,1,1,1,Germany
6924,1989,Graduation,Together,133466.0,2,0,22-10-2023,5,113,148,177,312,114,553,2,3,2,5,6,0,1,1,1,0,1,Canada
4358,1951,Graduation,Widow,84401.0,2,0,14-09-2023,48,203,218,650,56,235,195,6,0,7,1,4,0,0,1,1,0,1,Germany
8465,1969,Master,Together,84401.0,2,2,,96,28,121,951,289,9,525,5,1,2,3,7,0,0,0,0,1,0,Germany
6371,1950,Graduation,Absurd,84401.0,0,1,24-05-2021,3,642,210,838,470,198,76,6,0,1,6,7,1,1,1,1,0,1,France
8519,1986,Master,Absurd,84401.0,1,1,,47,473,279,169,57,251,276,6,4,4,0,6,0,1,1,0,1,0,Germany
3988,1958,Master,Alone,84401.0,1,1,,62,696,25,38,253,49,465,9,6,3,2,18,0,1,1,0,0,0,India
9608,1966,Master,Single,77041.0,1,1,10-02-2022,99,252,172,68,179,141,447,0,2,4,0,6,0,0,1,1,1,1,Uk
2090,1958,Basic,Absurd,106833.0,0,2,10-06-2021,14,797,155,235,492,270,319,2,7,5,1,3,0,0,0,0,0,0,India
3239,1960,Phd,Married,82242.0,0,2,,63,904,237,559,156,15,159,9,4,2,8,9,0,1,0,0,0,1,India
7618,1964,Phd,Alone,84401.0,1,0,17-06-2025,61,921,81,380,34,1,491,0,4,0,9,12,1,0,1,1,0,1,Canada
4004,1973,2N Cycle,Married,84401.0,0,1,01-12-2024,31,385,272,56,74,157,312,4,4,3,4,3,0,0,1,0,0,1,Canada
7813,1987,Basic,Widow,84401.0,1,1,09-02-2021,95,61,67,276,431,29,160,2,7,5,3,18,0,0,0,1,0,1,Uk
6725,1984,2N Cycle,Together,84401.0,0,1,24-11-2022,17,514,43,849,288,81,307,0,1,1,3,9,0,0,1,1,1,1,Germany
1964,1979,Phd,Together,134391.0,2,2,07-07-2025,24,429,60,98,370,30,145,1,1,1,7,6,0,1,1,0,1,1,Usa
3321,1980,Phd,Divorced,37600.0,2,1,,23,579,122,915,74,235,395,9,7,0,2,4,1,1,0,0,0,0,France
8471,1998,Phd,Single,29403.0,1,2,,82,536,195,526,328,147,88,4,8,8,3,2,1,0,0,1,1,0,France
8342,1954,Graduation,Single,84401.0,0,1,02-05-2022,50,690,110,324,77,176,307,2,9,2,1,1,0,0,0,0,0,0,Uk
3208,1993,2N Cycle,Single,84401.0,0,1,,78,140,257,460,254,34,545,5,9,1,5,10,0,0,1,1,1,0,India
8277,1999,Basic,Divorced,147791.0,2,0,12-01-2024,79,742,88,178,264,22,370,8,1,3,8,9,0,1,1,1,1,0,India
8703,1963,2N Cycle,Single,31097.0,2,1,12-07-2022,79,299,197,843,486,105,450,5,3,5,3,12,1,1,1,1,1,1,Canada
1841,1960,Phd,Absurd,84401.0,0,1,,70,674,281,573,303,96,166,1,7,0,5,6,1,1,1,1,0,0,Germany
3240,1958,Basic,Alone,84401.0,0,0,01-08-2025,27,310,199,118,66,229,391,1,1,8,3,9,0,1,0,1,0,1,Germany
9573,1983,2N Cycle,Yolo,84401.0,0,2,06-09-2021,15,470,98,468,220,226,490,7,3,8,1,3,1,1,0,1,1,0,Germany
1094,1961,Phd,Married,101690.0,0,2,01-08-2023,50,392,26,548,466,99,149,7,9,7,5,19,1,0,0,0,1,0,Germany
2408,1984,Phd,Married,84401.0,0,1,12-07-2021,36,641,88,645,163,54,467,5,0,5,6,15,1,0,0,1,1,1,France
3158,1984,Basic,Single,84401.0,0,2,15-08-2020,8,444,145,454,479,194,42,9,1,3,3,19,1,1,1,0,1,0,Canada
4087,1950,Master,Yolo,84401.0,1,1,,79,757,181,25,454,7,28,6,6,1,6,5,1,1,1,0,0,0,Uk
4590,1989,Basic,Divorced,49588.0,0,0,15-03-2021,3,808,256,489,374,127,30,0,0,7,7,8,1,0,0,0,0,0,Uk
4407,1971,Master,Alone,75675.0,2,0,,62,171,188,7,219,31,127,8,0,6,2,12,0,1,1,1,1,1,France
9618,1978,Graduation,Divorced,84401.0,1,1,,47,575,239,968,171,92,293,4,1,3,1,6,1,0,0,1,0,0,Usa
4361,1957,Basic,Yolo,130992.0,0,0,06-05-2023,77,30,195,986,253,6,440,8,3,2,4,17,0,1,0,0,1,1,France
5197,1960,Master,Alone,84401.0,2,0,15-12-2022,98,46,296,515,209,257,387,1,6,5,1,13,1,0,1,1,0,0,Germany
2084,1990,2N Cycle,Widow,84401.0,1,1,,88,129,164,532,187,219,523,7,3,0,9,4,0,1,1,0,1,1,Germany
1154,1986,Phd,Together,24385.0,2,1,20-05-2024,96,351,270,926,190,239,546,6,4,1,4,12,1,0,1,1,0,0,India
2036,1963,Graduation,Alone,84401.0,0,0,02-06-2024,61,977,7,148,388,105,109,3,3,6,9,7,0,0,1,1,1,1,France
3461,1979,Basic,Together,84401.0,0,2,,32,844,37,487,214,35,327,2,3,2,5,14,0,1,1,1,0,1,Uk
3066,1984,Master,Single,84401.0,0,2,12-09-2022,94,621,113,24,374,44,404,3,8,0,7,18,1,1,1,0,1,0,Uk
9451,1970,2N Cycle,Married,146056.0,0,1,,13,580,55,998,85,297,244,3,5,1,5,8,0,1,1,0,0,0,Canada
6279,1986,Master,Divorced,84401.0,1,1,06-01-2025,1,57,137,654,473,8,162,9,2,9,3,5,0,1,1,0,1,0,Usa
9276,1954,Basic,Single,80940.0,1,2,13-12-2021,34,105,101,756,105,86,559,9,5,9,2,13,1,1,0,1,1,1,Germany
3023,1968,Master,Yolo,88597.0,2,0,,62,811,176,930,331,176,398,7,6,8,1,9,0,0,0,1,0,0,India
8504,1963,Basic,Together,84401.0,0,2,,79,329,168,944,295,129,582,3,6,6,0,8,1,1,1,0,0,1,Usa
8025,1975,Master,Absurd,102662.0,2,2,03-05-2023,78,767,285,554,18,194,398,4,7,6,1,16,0,1,1,0,0,0,France
3924,1953,Phd,Widow,84401.0,1,2,09-03-2022,93,823,260,424,46,10,492,1,3,9,1,12,0,1,0,0,1,0,Uk
1199,1974,Basic,Widow,100352.0,0,2,05-08-2023,98,682,222,292,64,121,238,3,0,7,4,16,1,1,0,1,1,1,France
6022,1994,Basic,Alone,84401.0,0,1,,82,382,198,184,450,234,464,6,5,7,8,18,0,0,0,0,1,0,Germany
8343,1991,Graduation,Together,90127.0,1,1,,71,984,210,553,474,30,579,2,7,8,0,12,0,1,0,1,0,0,Uk
2541,1974,Phd,Absurd,84401.0,1,0,02-01-2022,93,161,286,430,145,223,31,0,4,1,3,8,1,1,1,1,1,0,France
3494,1967,Basic,Single,84401.0,1,0,05-11-2024,31,996,179,603,433,152,122,7,2,7,9,0,1,1,0,0,0,1,Canada
9294,1989,2N Cycle,Alone,84401.0,1,0,,64,285,249,316,285,211,533,7,3,7,6,0,1,1,0,1,1,1,France
3630,1957,Master,Divorced,84401.0,1,0,,25,70,230,397,381,91,109,5,7,4,9,4,0,0,0,1,1,1,Uk
3581,1988,2N Cycle,Widow,84401.0,0,2,13-10-2024,38,766,22,323,65,128,270,6,5,4,2,7,0,0,0,1,1,1,Germany
6683,1989,Master,Widow,57907.0,1,1,06-07-2023,14,453,47,564,4,196,379,9,4,3,7,17,1,0,1,1,0,0,Usa
5027,1963,Master,Divorced,84401.0,0,1,,8,885,108,595,92,41,299,1,8,4,2,3,0,0,0,0,1,0,Usa
7836,1981,Graduation,Absurd,84401.0,0,0,,91,566,295,545,352,227,248,4,9,1,7,0,0,0,1,1,1,0,India
2722,1987,Basic,Alone,84401.0,1,0,,54,834,5,75,425,193,520,6,2,1,1,14,0,1,1,0,0,1,Uk
8799,1982,Master,Absurd,95778.0,1,2,09-04-2022,2,396,37,864,467,17,33,8,6,4,4,19,0,0,1,1,1,0,Germany
3291,1972,Graduation,Divorced,95085.0,0,2,,81,514,168,919,93,242,227,0,8,2,3,3,0,0,1,0,0,1,India
6005,1964,2N Cycle,Divorced,84401.0,1,0,,78,25,282,915,105,275,584,2,3,0,8,8,1,1,1,1,1,0,Uk
1128,1982,Graduation,Married,126023.0,1,1,01-07-2024,89,312,202,708,132,126,398,5,9,8,2,19,1,0,0,0,1,1,India
9122,1974,2N Cycle,Single,84401.0,1,1,01-06-2021,56,125,272,485,433,74,583,6,9,1,4,9,0,0,1,1,0,1,Usa
5311,1966,Basic,Yolo,30814.0,2,1,08-08-2023,94,407,243,797,340,61,569,5,2,9,9,14,0,0,0,0,1,0,India
6165,1982,Master,Single,86269.0,0,0,,93,564,46,87,313,287,219,0,0,1,8,2,0,0,0,0,0,1,Canada
7109,1996,Phd,Divorced,84401.0,2,1,,84,197,248,746,78,185,370,3,8,3,5,1,1,1,1,0,0,1,Uk
8493,1951,2N Cycle,Alone,53036.0,1,2,,85,810,78,231,211,177,527,5,0,1,1,4,1,0,1,1,1,0,Uk
3351,1963,Master,Single,84401.0,2,2,07-08-2022,61,187,109,6,7,165,74,7,1,6,0,0,1,0,0,1,1,1,India
9101,1989,Phd,Alone,84401.0,1,0,06-11-2022,22,697,12,803,496,182,135,9,8,9,0,10,1,0,1,0,1,1,Uk
6070,1989,Phd,Single,21861.0,2,2,29-03-2021,35,816,89,549,158,27,73,3,4,0,6,11,1,0,1,1,1,0,Usa
1168,1988,2N Cycle,Yolo,99144.0,1,0,,16,809,279,975,267,246,253,6,3,1,1,2,0,0,1,0,1,1,Usa
6000,1955,Master,Widow,139292.0,2,1,22-11-2020,50,715,220,51,148,21,17,2,8,4,6,15,0,1,0,0,0,1,Uk
6817,1955,Phd,Together,84401.0,2,1,20-09-2022,43,483,72,654,349,95,42,7,8,1,0,13,0,0,0,1,0,1,Canada
8399,1952,Graduation,Divorced,68466.0,2,1,04-10-2025,17,449,233,941,445,121,49,0,1,8,3,11,0,0,1,1,0,0,Usa
1120,1956,Graduation,Divorced,54242.0,0,2,03-01-2025,80,522,259,918,90,249,514,3,2,3,9,19,1,1,1,1,0,0,Canada
6793,1957,Master,Yolo,83559.0,2,0,19-12-2023,58,870,112,395,235,136,570,7,2,8,3,15,0,1,1,1,0,0,Uk
4558,1991,Basic,Absurd,124775.0,0,1,13-03-2024,2,353,45,220,473,276,575,9,4,0,4,7,0,0,0,1,1,0,India
4661,1964,Graduation,Single,64937.0,1,0,,4,985,273,427,288,60,581,3,2,0,9,16,0,1,1,1,0,1,Germany
6932,1996,2N Cycle,Married,146791.0,2,1,,85,657,42,751,409,249,302,1,9,0,0,16,0,0,1,0,0,0,France
2088,1978,Master,Widow,98059.0,1,2,,39,596,207,142,473,94,141,1,5,3,6,6,1,0,1,0,1,0,Uk
5362,1982,Phd,Together,84401.0,1,2,12-03-2020,98,99,102,860,355,295,201,3,1,8,1,14,1,0,1,0,1,0,India
3384,1979,Graduation,Single,84401.0,2,0,29-12-2020,94,615,123,362,167,183,206,3,5,7,1,8,0,0,0,1,1,0,France
3984,1988,Master,Divorced,84401.0,0,2,24-08-2020,6,947,9,381,192,259,414,1,5,6,7,3,0,1,1,0,1,1,Usa
6911,1976,Master,Yolo,84401.0,2,2,12-09-2022,81,557,186,560,186,286,220,6,1,0,8,7,0,1,1,1,0,1,Germany
7408,1985,Basic,Alone,115158.0,1,0,10-06-2021,89,555,30,276,270,154,361,5,5,2,5,9,0,1,0,1,1,0,Uk
5890,1978,Phd,Absurd,84401.0,1,1,29-06-2024,69,277,155,270,113,185,80,2,5,8,0,14,1,1,1,1,0,1,France
6667,1987,Phd,Together,84401.0,2,2,28-05-2022,69,692,59,13,384,68,562,7,5,8,0,17,1,0,1,0,1,0,India
3221,1982,Phd,Together,119022.0,0,0,,20,698,248,297,10,260,284,7,4,4,6,13,0,0,0,0,1,0,France
6087,1986,2N Cycle,Married,26884.0,0,2,20-01-2023,64,989,269,463,54,114,368,0,6,5,7,4,0,0,1,1,0,1,India
9924,1976,Master,Yolo,84401.0,1,2,,16,625,216,526,257,7,491,2,4,5,2,8,1,1,0,0,0,1,Usa
4592,1982,2N Cycle,Together,84401.0,1,2,26-12-2021,51,490,1,233,64,264,345,4,0,9,8,12,1,0,1,1,1,1,France
8095,1953,2N Cycle,Single,82425.0,0,2,,37,254,23,574,478,270,203,1,8,3,3,18,0,0,1,1,0,1,Uk
2679,1971,Master,Yolo,84401.0,2,0,08-02-2025,73,380,205,707,171,248,24,4,2,0,3,10,0,0,1,0,1,1,Canada
5714,1951,Phd,Married,84401.0,1,0,17-03-2025,69,891,198,26,271,104,552,9,1,4,2,11,0,1,0,1,1,1,France
5164,1959,Master,Divorced,84401.0,0,0,24-11-2021,42,541,113,470,149,262,68,2,9,0,7,2,1,1,1,1,0,0,Canada
9288,1954,Basic,Widow,84401.0,1,2,08-08-2020,57,263,279,92,361,223,515,8,5,0,8,1,1,1,0,1,0,1,Usa
1504,1959,Master,Widow,84401.0,2,2,10-01-2024,66,609,154,616,145,270,491,0,7,4,0,14,1,1,0,1,0,0,France
5489,1982,Master,Alone,84401.0,0,2,12-12-2023,9,824,164,308,430,164,239,3,1,4,1,4,1,0,0,0,1,0,Canada
5382,1987,Graduation,Yolo,146060.0,1,0,21-10-2020,86,878,221,51,208,82,360,9,3,6,0,6,1,0,0,0,0,0,Germany
4776,1962,Basic,Alone,84401.0,2,2,29-01-2023,64,328,90,318,285,294,440,5,1,1,3,3,0,0,0,1,0,0,Canada
1041,1980,Graduation,Alone,84401.0,1,1,28-11-2023,86,114,166,968,9,133,30,8,8,5,9,4,0,0,0,1,1,0,Germany
9638,1996,Phd,Absurd,84401.0,2,2,09-10-2021,22,275,206,180,226,210,321,2,9,1,6,15,0,1,1,1,0,1,Uk
9992,1985,Phd,Widow,84401.0,2,1,05-01-2021,34,487,281,568,185,91,343,2,1,9,6,14,0,0,1,0,0,1,Uk
4214,1994,Basic,Divorced,55007.0,0,2,16-01-2022,55,280,64,119,61,126,535,4,9,4,5,15,1,0,1,0,0,0,India
7144,1973,2N Cycle,Together,84401.0,2,0,,29,274,3,819,84,190,354,6,1,3,4,3,0,1,1,0,0,0,India
5326,1964,Master,Divorced,80438.0,1,2,14-10-2022,38,772,156,874,463,158,470,4,4,9,3,5,1,0,0,0,1,1,Usa
4869,1978,Graduation,Married,116247.0,2,1,16-06-2025,97,842,248,42,133,9,104,7,4,4,7,17,1,0,1,0,0,0,Germany
3104,1957,Basic,Together,84401.0,2,1,,18,718,256,646,322,106,321,4,6,1,6,2,0,1,1,1,1,1,Germany
8562,1954,Graduation,Married,108829.0,0,2,23-09-2024,71,895,234,884,296,86,571,6,0,7,9,4,0,1,0,0,1,1,Usa
6398,1978,Master,Together,61060.0,2,1,02-10-2021,65,327,73,937,170,66,526,5,1,7,0,1,0,0,1,0,0,1,Uk
2915,1996,2N Cycle,Married,108185.0,2,1,26-07-2025,97,210,186,259,212,61,503,9,5,5,5,15,0,0,0,1,1,0,Germany
5620,1953,Graduation,Absurd,129011.0,1,0,27-01-2023,1,726,61,196,460,145,84,1,1,2,1,5,0,0,1,0,0,0,Usa
8945,1961,Basic,Absurd,84401.0,0,2,,88,922,163,644,17,152,234,2,3,3,3,14,0,0,1,1,1,0,Usa
6535,1994,Master,Alone,32805.0,0,2,19-03-2021,4,551,55,970,313,106,262,3,9,0,4,17,1,0,0,1,0,0,Germany
6139,1951,Master,Yolo,84401.0,0,2,,4,991,110,254,59,147,5,4,5,8,7,5,1,1,1,0,1,0,India
6016,1976,2N Cycle,Together,66073.0,2,1,16-08-2022,82,25,217,731,87,185,493,8,6,9,5,12,1,0,1,0,1,0,France
4085,1980,Basic,Alone,84401.0,0,2,05-05-2021,27,26,239,335,26,177,288,5,9,4,1,12,0,0,1,0,1,0,Uk
9715,1985,Master,Divorced,53016.0,2,2,,43,701,20,552,67,265,569,0,4,7,4,0,1,0,1,0,1,0,France
5708,1985,Graduation,Absurd,24461.0,2,0,,59,82,140,501,277,148,553,2,7,2,4,15,0,0,0,1,1,1,Germany
3442,1975,Phd,Widow,101185.0,1,0,,32,895,264,989,407,246,349,6,5,3,5,3,0,0,1,1,1,0,India
3036,1992,Basic,Absurd,27455.0,1,0,03-06-2022,33,945,138,899,39,253,199,7,4,3,0,16,1,0,0,0,0,1,France
9482,1976,Graduation,Widow,144582.0,1,1,12-06-2020,28,681,69,254,108,28,334,6,3,7,7,17,1,0,0,1,1,1,Usa
7507,1954,2N Cycle,Together,112808.0,1,2,18-06-2021,55,412,117,513,73,265,216,4,5,8,2,15,0,0,1,1,0,1,Uk
2486,1969,2N Cycle,Together,31322.0,1,0,,60,166,197,706,65,12,352,9,5,2,4,0,0,0,0,1,1,0,Usa
5985,1960,Master,Married,69277.0,2,0,20-03-2024,70,699,204,241,167,46,324,7,5,6,6,5,1,1,1,0,0,0,Canada
5257,1959,2N Cycle,Widow,137440.0,2,0,02-10-2023,62,168,213,148,261,150,227,8,0,8,2,10,1,1,0,1,1,0,France
5541,1989,Phd,Single,111180.0,0,2,,80,800,55,709,367,49,144,6,5,1,9,5,1,0,0,1,1,1,Usa
9081,1987,Graduation,Divorced,84401.0,2,2,,34,978,286,298,273,214,307,8,0,3,5,16,1,0,0,1,1,0,Germany
8304,1955,Basic,Alone,81204.0,2,2,09-09-2022,87,228,292,756,336,131,284,0,4,2,4,3,1,0,0,0,1,0,Uk
4552,1957,Master,Married,84401.0,1,1,09-09-2020,88,978,174,849,357,112,391,8,6,7,6,13,1,0,1,1,1,1,India
1651,1972,Basic,Together,84401.0,2,1,24-09-2021,56,608,127,619,236,251,359,2,0,3,9,13,0,0,1,1,1,0,Germany
8859,1996,Graduation,Divorced,84401.0,1,0,23-01-2021,13,366,291,452,214,52,164,5,0,8,2,19,1,0,1,1,1,1,Usa
7535,1975,Phd,Alone,84401.0,0,2,05-03-2023,56,527,287,392,365,129,580,7,5,0,1,7,0,1,1,1,1,1,France
3232,1995,Graduation,Yolo,53729.0,0,0,,18,790,225,211,285,192,223,2,6,0,3,1,0,0,0,1,0,1,France
3969,1992,Graduation,Single,122332.0,2,2,24-02-2022,54,646,63,667,377,78,123,3,5,3,2,4,1,1,1,1,0,0,Usa
6157,1961,Master,Widow,56344.0,0,2,,77,537,47,537,148,56,343,6,4,2,3,3,1,1,1,1,1,1,Uk
1551,1975,Basic,Widow,84401.0,2,2,01-02-2023,43,863,201,593,317,96,523,6,5,2,6,9,1,1,1,0,0,1,Canada
5796,1962,Graduation,Married,63601.0,0,1,,39,523,59,594,393,197,51,3,2,9,4,19,0,1,0,0,1,0,Usa
3152,1989,Graduation,Single,84401.0,1,1,19-08-2023,61,71,256,130,375,134,128,8,8,1,3,2,0,1,0,0,0,1,Usa
2464,1967,Phd,Yolo,84401.0,1,2,04-01-2024,42,644,64,328,106,146,134,2,4,9,5,15,1,1,0,0,1,0,Germany
1296,1974,2N Cycle,Absurd,84401.0,1,0,05-09-2025,81,105,238,611,140,171,126,7,1,9,6,9,1,1,0,0,0,0,Usa
4139,1982,Phd,Divorced,148374.0,1,2,16-06-2023,79,731,288,255,75,62,70,7,9,1,4,14,0,1,0,0,0,1,Germany
2669,1996,Basic,Together,84401.0,2,2,20-04-2021,18,884,37,478,8,64,272,3,9,7,6,3,0,1,1,1,1,0,Canada
2521,1989,Basic,Absurd,84401.0,0,0,,23,964,24,560,195,294,186,6,6,0,2,0,1,0,0,0,0,0,Uk
9834,1992,Master,Together,34212.0,2,2,26-02-2024,54,688,58,912,294,210,2,3,2,7,6,14,1,0,1,0,1,0,Uk
4967,1961,2N Cycle,Married,84401.0,1,0,18-10-2020,30,281,296,62,279,108,284,0,0,9,2,9,1,1,0,0,1,0,Uk
2436,1993,Basic,Together,48624.0,2,1,,98,132,157,310,380,281,21,0,2,2,5,19,0,1,0,0,0,1,Uk
1464,1985,2N Cycle,Single,84401.0,0,1,,58,533,56,406,117,171,165,0,8,1,7,17,0,1,0,1,1,0,Germany
